season,date,regular,playoffs,away,home,score_away,score_home,whos_favored,spread,total,moneyline_away,moneyline_home,underdog_wins,underdog_covers_no_win,fave_covers,ATS_outcome,Season_Type
2018,2018-04-16,False,True,mia,phi,113,103,home,6.5,217.0,250.0,-310.0,True,False,False,Underdog Wins,Playoffs
2018,2018-04-16,False,True,sa,gs,101,116,home,9.0,206.0,450.0,-650.0,False,False,True,Favorite Covers,Playoffs
2018,2018-04-17,False,True,wsh,tor,119,130,home,7.0,213.5,250.0,-310.0,False,False,True,Favorite Covers,Playoffs
2018,2018-04-17,False,True,mil,bos,106,120,home,0.0,199.5,-110.0,-110.0,False,False,True,Favorite Covers,Playoffs
2018,2018-04-17,False,True,no,por,111,102,home,6.0,215.5,230.0,-280.0,True,False,False,Underdog Wins,Playoffs
2018,2018-04-18,False,True,ind,cle,97,100,home,8.0,212.5,350.0,-450.0,False,True,False,Underdog Covers But Loses,Playoffs
2018,2018-04-18,False,True,utah,okc,102,95,home,3.5,208.5,145.0,-170.0,True,False,False,Underdog Wins,Playoffs
2018,2018-04-18,False,True,min,hou,82,102,home,10.5,215.5,575.0,-850.0,False,False,True,Favorite Covers,Playoffs
2018,2018-04-19,False,True,phi,mia,128,108,away,2.5,213.5,-140.0,120.0,False,False,True,Favorite Covers,Playoffs
2018,2018-04-19,False,True,por,no,102,119,home,4.0,215.5,150.0,-180.0,False,False,True,Favorite Covers,Playoffs
2018,2018-04-19,False,True,gs,sa,110,97,away,3.5,205.5,-170.0,145.0,False,False,True,Favorite Covers,Playoffs
2018,2018-04-20,False,True,cle,ind,90,92,home,1.5,209.5,105.0,-125.0,False,False,True,Favorite Covers,Playoffs
2018,2018-04-20,False,True,tor,wsh,103,122,home,1.0,217.5,-105.0,-115.0,False,False,True,Favorite Covers,Playoffs
2018,2018-04-20,False,True,bos,mil,92,116,home,4.5,205.5,180.0,-220.0,False,False,True,Favorite Covers,Playoffs
2018,2018-04-21,False,True,phi,mia,106,102,away,4.0,212.0,-180.0,155.0,False,Push,False,Push,Playoffs
2018,2018-04-21,False,True,por,no,123,131,home,6.5,217.0,222.0,-270.0,False,False,True,Favorite Covers,Playoffs
2018,2018-04-21,False,True,hou,min,105,121,away,5.5,217.0,-240.0,199.0,True,False,False,Underdog Wins,Playoffs
2018,2018-04-21,False,True,okc,utah,102,115,home,5.0,209.0,184.0,-220.0,False,False,True,Favorite Covers,Playoffs
2018,2018-04-22,False,True,bos,mil,102,104,home,6.0,203.5,200.0,-250.0,False,True,False,Underdog Covers But Loses,Playoffs
2018,2018-04-22,False,True,gs,sa,90,103,away,5.5,206.5,-300.0,240.0,True,False,False,Underdog Wins,Playoffs
2018,2018-04-22,False,True,tor,wsh,98,106,away,1.5,217.0,-125.0,105.0,True,False,False,Underdog Wins,Playoffs
2018,2018-04-22,False,True,cle,ind,104,100,away,1.5,206.5,-135.0,115.0,False,False,True,Favorite Covers,Playoffs
2018,2018-04-23,False,True,hou,min,119,100,away,6.0,217.5,-260.0,210.0,False,False,True,Favorite Covers,Playoffs
2018,2018-04-23,False,True,okc,utah,96,113,home,4.5,208.0,170.0,-200.0,False,False,True,Favorite Covers,Playoffs
2018,2018-04-24,False,True,mil,bos,87,92,home,4.5,202.5,165.0,-195.0,False,False,True,Favorite Covers,Playoffs
2018,2018-04-24,False,True,mia,phi,91,104,home,10.0,215.5,500.0,-700.0,False,False,True,Favorite Covers,Playoffs
2018,2018-04-24,False,True,sa,gs,91,99,home,11.0,205.0,650.0,-1000.0,False,True,False,Underdog Covers But Loses,Playoffs
2018,2018-04-25,False,True,wsh,tor,98,108,home,7.0,216.0,260.0,-330.0,False,False,True,Favorite Covers,Playoffs
2018,2018-04-25,False,True,ind,cle,95,98,home,6.5,206.0,260.0,-330.0,False,True,False,Underdog Covers But Loses,Playoffs
2018,2018-04-25,False,True,min,hou,104,122,home,12.0,217.5,800.0,-1400.0,False,False,True,Favorite Covers,Playoffs
2018,2018-04-25,False,True,utah,okc,99,107,home,2.5,207.5,125.0,-145.0,False,False,True,Favorite Covers,Playoffs
2018,2018-04-26,False,True,bos,mil,86,97,home,4.5,201.5,170.0,-200.0,False,False,True,Favorite Covers,Playoffs
2018,2018-04-27,False,True,tor,wsh,102,92,away,2.0,214.5,-140.0,120.0,False,False,True,Favorite Covers,Playoffs
2018,2018-04-27,False,True,cle,ind,87,121,home,1.5,202.0,110.0,-130.0,False,False,True,Favorite Covers,Playoffs
2018,2018-04-27,False,True,okc,utah,91,96,home,7.0,207.0,230.0,-280.0,False,True,False,Underdog Covers But Loses,Playoffs
2018,2018-04-28,False,True,no,gs,101,123,home,7.0,223.5,255.0,-320.0,False,False,True,Favorite Covers,Playoffs
2018,2018-04-28,False,True,mil,bos,96,112,home,5.0,195.5,180.0,-220.0,False,False,True,Favorite Covers,Playoffs
2018,2018-04-29,False,True,utah,hou,96,110,home,11.5,206.0,711.0,-1100.0,False,False,True,Favorite Covers,Playoffs
2018,2018-04-29,False,True,ind,cle,101,105,home,5.0,200.5,211.0,-255.0,False,True,False,Underdog Covers But Loses,Playoffs
2018,2018-04-30,False,True,phi,bos,101,117,away,5.0,205.5,-220.0,180.0,True,False,False,Underdog Wins,Playoffs
2018,2018-05-01,False,True,cle,tor,113,112,home,7.0,213.5,225.0,-275.0,True,False,False,Underdog Wins,Playoffs
2018,2018-05-01,False,True,no,gs,116,121,home,11.0,229.5,600.0,-900.0,False,True,False,Underdog Covers But Loses,Playoffs
2018,2018-05-02,False,True,utah,hou,116,108,home,11.0,205.0,700.0,-1100.0,True,False,False,Underdog Wins,Playoffs
2018,2018-05-03,False,True,phi,bos,103,108,away,3.5,206.5,-180.0,150.0,True,False,False,Underdog Wins,Playoffs
2018,2018-05-03,False,True,cle,tor,128,110,home,6.5,213.0,240.0,-300.0,True,False,False,Underdog Wins,Playoffs
2018,2018-05-04,False,True,gs,no,100,119,away,4.5,233.0,-220.0,180.0,True,False,False,Underdog Wins,Playoffs
2018,2018-05-04,False,True,hou,utah,113,92,away,4.5,209.5,-200.0,170.0,False,False,True,Favorite Covers,Playoffs
2018,2018-05-05,False,True,bos,phi,101,98,home,9.5,206.0,400.0,-550.0,True,False,False,Underdog Wins,Playoffs
2018,2018-05-05,False,True,tor,cle,103,105,home,4.5,214.5,170.0,-200.0,False,True,False,Underdog Covers But Loses,Playoffs
2018,2018-05-06,False,True,gs,no,118,92,away,5.5,231.5,-250.0,200.0,False,False,True,Favorite Covers,Playoffs
2018,2018-05-06,False,True,hou,utah,100,87,away,6.0,211.0,-290.0,235.0,False,False,True,Favorite Covers,Playoffs
2018,2018-05-07,False,True,bos,phi,92,103,home,7.0,206.5,260.0,-330.0,False,False,True,Favorite Covers,Playoffs
2018,2018-05-07,False,True,tor,cle,93,128,home,5.0,213.0,180.0,-220.0,False,False,True,Favorite Covers,Playoffs
2018,2018-05-08,False,True,utah,hou,102,112,home,11.5,208.0,700.0,-1100.0,False,True,False,Underdog Covers But Loses,Playoffs
2018,2018-05-08,False,True,no,gs,104,113,home,12.0,230.5,650.0,-1000.0,False,True,False,Underdog Covers But Loses,Playoffs
2018,2018-05-09,False,True,phi,bos,112,114,home,1.5,204.5,105.0,-125.0,False,False,True,Favorite Covers,Playoffs
2018,2018-05-13,False,True,cle,bos,83,108,away,1.0,204.5,-120.0,100.0,True,False,False,Underdog Wins,Playoffs
2018,2018-05-14,False,True,gs,hou,119,106,home,1.5,225.5,110.0,-130.0,True,False,False,Underdog Wins,Playoffs
2018,2018-05-15,False,True,cle,bos,94,107,home,0.0,205.0,-110.0,-110.0,False,False,True,Favorite Covers,Playoffs
2018,2018-05-16,False,True,gs,hou,105,127,home,2.0,225.5,110.0,-130.0,False,False,True,Favorite Covers,Playoffs
2018,2018-05-19,False,True,bos,cle,86,116,home,7.0,207.0,260.0,-330.0,False,False,True,Favorite Covers,Playoffs
2018,2018-05-20,False,True,hou,gs,85,126,home,7.5,226.0,285.0,-355.0,False,False,True,Favorite Covers,Playoffs
2018,2018-05-21,False,True,bos,cle,102,111,home,7.0,204.5,256.0,-315.0,False,False,True,Favorite Covers,Playoffs
2018,2018-05-22,False,True,hou,gs,95,92,home,8.0,227.5,344.0,-440.0,True,False,False,Underdog Wins,Playoffs
2018,2018-05-23,False,True,cle,bos,83,96,home,2.0,204.0,110.0,-130.0,False,False,True,Favorite Covers,Playoffs
2018,2018-05-24,False,True,gs,hou,94,98,away,1.0,219.5,-115.0,-105.0,True,False,False,Underdog Wins,Playoffs
2018,2018-05-25,False,True,bos,cle,99,109,home,6.5,202.5,252.0,-310.0,False,False,True,Favorite Covers,Playoffs
2018,2018-05-26,False,True,hou,gs,86,115,home,12.5,214.5,755.0,-1200.0,False,False,True,Favorite Covers,Playoffs
2018,2018-05-27,False,True,cle,bos,87,79,home,3.5,196.5,140.0,-160.0,True,False,False,Underdog Wins,Playoffs
2018,2018-05-28,False,True,gs,hou,101,92,away,6.0,208.0,-265.0,218.0,False,False,True,Favorite Covers,Playoffs
2018,2018-05-31,False,True,cle,gs,114,124,home,13.0,218.0,664.0,-1000.0,False,True,False,Underdog Covers But Loses,Playoffs
2018,2018-06-03,False,True,cle,gs,103,122,home,11.5,216.0,447.0,-600.0,False,False,True,Favorite Covers,Playoffs
2018,2018-06-06,False,True,gs,cle,110,102,away,3.0,216.0,-150.0,130.0,False,False,True,Favorite Covers,Playoffs
2018,2018-06-08,False,True,gs,cle,108,85,away,4.5,216.5,-180.0,155.0,False,False,True,Favorite Covers,Playoffs
2019,2019-04-13,False,True,bkn,phi,111,102,home,8.0,228.5,280.0,-360.0,True,False,False,Underdog Wins,Playoffs
2019,2019-04-13,False,True,orl,tor,104,101,home,9.5,212.5,375.0,-500.0,True,False,False,Underdog Wins,Playoffs
2019,2019-04-13,False,True,lac,gs,104,121,home,13.5,234.0,900.0,-1600.0,False,False,True,Favorite Covers,Playoffs
2019,2019-04-13,False,True,sa,den,101,96,home,6.0,210.5,220.0,-270.0,True,False,False,Underdog Wins,Playoffs
2019,2019-04-14,False,True,ind,bos,74,84,home,8.0,210.0,300.0,-400.0,False,False,True,Favorite Covers,Playoffs
2019,2019-04-14,False,True,okc,por,99,104,home,3.0,224.5,130.0,-150.0,False,False,True,Favorite Covers,Playoffs
2019,2019-04-14,False,True,det,mil,86,121,home,15.0,215.5,1100.0,-2500.0,False,False,True,Favorite Covers,Playoffs
2019,2019-04-14,False,True,utah,hou,90,122,home,6.5,212.5,210.0,-260.0,False,False,True,Favorite Covers,Playoffs
2019,2019-04-15,False,True,bkn,phi,123,145,home,8.5,224.0,350.0,-450.0,False,False,True,Favorite Covers,Playoffs
2019,2019-04-15,False,True,lac,gs,135,131,home,13.5,234.0,900.0,-1600.0,True,False,False,Underdog Wins,Playoffs
2019,2019-04-16,False,True,orl,tor,82,111,home,11.0,212.5,550.0,-800.0,False,False,True,Favorite Covers,Playoffs
2019,2019-04-16,False,True,sa,den,105,114,home,7.0,210.5,260.0,-330.0,False,False,True,Favorite Covers,Playoffs
2019,2019-04-16,False,True,okc,por,94,114,home,1.0,224.5,-105.0,-115.0,False,False,True,Favorite Covers,Playoffs
2019,2019-04-17,False,True,ind,bos,91,99,home,8.0,207.0,275.0,-350.0,False,Push,False,Push,Playoffs
2019,2019-04-17,False,True,det,mil,99,120,home,15.5,215.5,1200.0,-3000.0,False,False,True,Favorite Covers,Playoffs
2019,2019-04-17,False,True,utah,hou,98,118,home,6.5,216.0,240.0,-300.0,False,False,True,Favorite Covers,Playoffs
2019,2019-04-18,False,True,phi,bkn,131,115,away,1.0,229.5,-115.0,-105.0,False,False,True,Favorite Covers,Playoffs
2019,2019-04-18,False,True,den,sa,108,118,home,4.5,207.0,163.0,-190.0,False,False,True,Favorite Covers,Playoffs
2019,2019-04-18,False,True,gs,lac,132,105,away,9.0,234.0,-500.0,384.0,False,False,True,Favorite Covers,Playoffs
2019,2019-04-19,False,True,tor,orl,98,93,away,5.5,211.0,-220.0,184.0,False,True,False,Underdog Covers But Loses,Playoffs
2019,2019-04-19,False,True,bos,ind,104,96,home,2.5,204.0,115.0,-135.0,True,False,False,Underdog Wins,Playoffs
2019,2019-04-19,False,True,por,okc,108,120,home,7.0,221.0,274.0,-340.0,False,False,True,Favorite Covers,Playoffs
2019,2019-04-20,False,True,phi,bkn,112,108,away,3.0,231.0,-152.0,133.0,False,False,True,Favorite Covers,Playoffs
2019,2019-04-20,False,True,den,sa,117,103,home,4.0,209.5,144.0,-165.0,True,False,False,Underdog Wins,Playoffs
2019,2019-04-20,False,True,mil,det,119,103,away,9.0,216.5,-450.0,351.0,False,False,True,Favorite Covers,Playoffs
2019,2019-04-20,False,True,hou,utah,104,101,home,2.5,214.5,110.0,-130.0,True,False,False,Underdog Wins,Playoffs
2019,2019-04-21,False,True,bos,ind,110,106,away,3.5,204.5,-160.0,140.0,False,False,True,Favorite Covers,Playoffs
2019,2019-04-21,False,True,gs,lac,113,105,away,9.5,236.0,-500.0,384.0,False,True,False,Underdog Covers But Loses,Playoffs
2019,2019-04-21,False,True,tor,orl,107,85,away,5.5,206.0,-230.0,192.0,False,False,True,Favorite Covers,Playoffs
2019,2019-04-21,False,True,por,okc,111,98,home,5.5,222.0,195.0,-235.0,True,False,False,Underdog Wins,Playoffs
2019,2019-04-22,False,True,mil,det,127,104,away,12.0,220.0,-900.0,614.0,False,False,True,Favorite Covers,Playoffs
2019,2019-04-22,False,True,hou,utah,91,107,away,2.0,214.5,-130.0,110.0,True,False,False,Underdog Wins,Playoffs
2019,2019-04-23,False,True,sa,den,90,108,home,5.5,210.5,194.0,-232.0,False,False,True,Favorite Covers,Playoffs
2019,2019-04-23,False,True,okc,por,115,118,home,4.0,222.0,155.0,-180.0,False,True,False,Underdog Covers But Loses,Playoffs
2019,2019-04-23,False,True,orl,tor,96,115,home,11.0,206.0,550.0,-777.0,False,False,True,Favorite Covers,Playoffs
2019,2019-04-23,False,True,bkn,phi,100,122,home,9.5,229.5,327.0,-415.0,False,False,True,Favorite Covers,Playoffs
2019,2019-04-24,False,True,lac,gs,129,121,home,15.0,231.5,1198.0,-2600.0,True,False,False,Underdog Wins,Playoffs
2019,2019-04-24,False,True,utah,hou,93,100,home,8.5,213.5,306.0,-385.0,False,True,False,Underdog Covers But Loses,Playoffs
2019,2019-04-25,False,True,den,sa,103,120,home,3.0,209.0,130.0,-150.0,False,False,True,Favorite Covers,Playoffs
2019,2019-04-26,False,True,gs,lac,129,110,away,10.5,232.0,-600.0,447.0,False,False,True,Favorite Covers,Playoffs
2019,2019-04-27,False,True,sa,den,86,90,home,6.0,207.5,218.0,-265.0,False,True,False,Underdog Covers But Loses,Playoffs
2019,2019-04-27,False,True,phi,tor,95,108,home,6.0,223.5,237.0,-290.0,False,False,True,Favorite Covers,Playoffs
2019,2019-04-28,False,True,bos,mil,112,90,home,8.0,223.0,326.0,-410.0,True,False,False,Underdog Wins,Playoffs
2019,2019-04-28,False,True,hou,gs,100,104,home,6.5,224.0,234.0,-285.0,False,True,False,Underdog Covers But Loses,Playoffs
2019,2019-04-29,False,True,phi,tor,94,89,home,7.5,219.5,245.0,-300.0,True,False,False,Underdog Wins,Playoffs
2019,2019-04-29,False,True,por,den,113,121,home,4.0,215.0,162.0,-189.0,False,False,True,Favorite Covers,Playoffs
2019,2019-04-30,False,True,bos,mil,102,123,home,8.0,219.0,278.0,-345.0,False,False,True,Favorite Covers,Playoffs
2019,2019-04-30,False,True,hou,gs,109,115,home,5.5,222.0,199.0,-240.0,False,False,True,Favorite Covers,Playoffs
2019,2019-05-01,False,True,por,den,97,90,home,4.0,219.5,155.0,-180.0,True,False,False,Underdog Wins,Playoffs
2019,2019-05-02,False,True,tor,phi,95,116,away,1.5,216.0,-120.0,100.0,True,False,False,Underdog Wins,Playoffs
2019,2019-05-03,False,True,mil,bos,123,116,home,2.0,220.0,118.0,-138.0,True,False,False,Underdog Wins,Playoffs
2019,2019-05-03,False,True,den,por,137,140,home,5.0,215.0,188.0,-225.0,False,True,False,Underdog Covers But Loses,Playoffs
2019,2019-05-04,False,True,gs,hou,121,126,home,3.5,219.5,148.0,-170.0,False,False,True,Favorite Covers,Playoffs
2019,2019-05-05,False,True,tor,phi,101,96,home,2.0,215.0,120.0,-140.0,True,False,False,Underdog Wins,Playoffs
2019,2019-05-05,False,True,den,por,116,112,home,3.0,211.0,121.0,-140.0,True,False,False,Underdog Wins,Playoffs
2019,2019-05-06,False,True,mil,bos,113,101,home,1.0,221.5,-108.0,-112.0,True,False,False,Underdog Wins,Playoffs
2019,2019-05-06,False,True,gs,hou,108,112,away,1.0,219.5,-115.0,-105.0,True,False,False,Underdog Wins,Playoffs
2019,2019-05-07,False,True,phi,tor,89,125,home,6.0,212.5,211.0,-255.0,False,False,True,Favorite Covers,Playoffs
2019,2019-05-07,False,True,por,den,98,124,home,5.0,213.5,170.0,-200.0,False,False,True,Favorite Covers,Playoffs
2019,2019-05-08,False,True,bos,mil,91,116,home,8.5,220.5,303.0,-380.0,False,False,True,Favorite Covers,Playoffs
2019,2019-05-08,False,True,hou,gs,99,104,home,6.0,221.0,203.0,-245.0,False,True,False,Underdog Covers But Loses,Playoffs
2019,2019-05-09,False,True,tor,phi,101,112,away,1.5,212.0,-126.0,106.0,True,False,False,Underdog Wins,Playoffs
2019,2019-05-09,False,True,den,por,108,119,home,4.0,213.0,162.0,-188.0,False,False,True,Favorite Covers,Playoffs
2019,2019-05-10,False,True,gs,hou,118,113,home,7.5,215.5,278.0,-345.0,True,False,False,Underdog Wins,Playoffs
2019,2019-05-12,False,True,phi,tor,90,92,home,5.5,210.0,203.0,-245.0,False,True,False,Underdog Covers But Loses,Playoffs
2019,2019-05-12,False,True,por,den,100,96,home,5.5,211.0,221.0,-265.0,True,False,False,Underdog Wins,Playoffs
2019,2019-05-14,False,True,por,gs,94,116,home,7.0,220.5,245.0,-300.0,False,False,True,Favorite Covers,Playoffs
2019,2019-05-15,False,True,tor,mil,100,108,home,6.5,218.0,256.0,-315.0,False,False,True,Favorite Covers,Playoffs
2019,2019-05-16,False,True,por,gs,111,114,home,7.0,219.5,256.0,-315.0,False,True,False,Underdog Covers But Loses,Playoffs
2019,2019-05-17,False,True,tor,mil,103,125,home,6.0,219.5,207.0,-250.0,False,False,True,Favorite Covers,Playoffs
2019,2019-05-18,False,True,gs,por,110,99,home,2.5,220.5,135.0,-155.0,True,False,False,Underdog Wins,Playoffs
2019,2019-05-19,False,True,mil,tor,112,118,home,2.5,222.0,112.0,-132.0,False,False,True,Favorite Covers,Playoffs
2019,2019-05-20,False,True,gs,por,119,117,away,2.0,218.0,-127.0,107.0,False,Push,False,Push,Playoffs
2019,2019-05-21,False,True,mil,tor,102,120,away,3.0,216.0,-154.0,134.0,True,False,False,Underdog Wins,Playoffs
2019,2019-05-23,False,True,tor,mil,105,99,home,7.5,215.5,278.0,-345.0,True,False,False,Underdog Wins,Playoffs
2019,2019-05-25,False,True,mil,tor,94,100,home,1.5,214.0,110.0,-130.0,False,False,True,Favorite Covers,Playoffs
2019,2019-05-30,False,True,gs,tor,109,118,home,2.0,212.5,115.0,-135.0,False,False,True,Favorite Covers,Playoffs
2019,2019-06-02,False,True,gs,tor,109,104,home,2.5,213.5,117.0,-137.0,True,False,False,Underdog Wins,Playoffs
2019,2019-06-05,False,True,tor,gs,123,109,home,2.5,209.5,114.0,-134.0,True,False,False,Underdog Wins,Playoffs
2019,2019-06-07,False,True,tor,gs,105,92,home,5.0,215.0,194.0,-233.0,True,False,False,Underdog Wins,Playoffs
2019,2019-06-10,False,True,gs,tor,106,105,home,1.0,217.0,-107.0,-113.0,True,False,False,Underdog Wins,Playoffs
2019,2019-06-13,False,True,tor,gs,114,110,home,2.5,211.5,124.0,-144.0,True,False,False,Underdog Wins,Playoffs
2020,2020-08-17,False,True,utah,den,125,135,home,4.0,214.0,160.0,-180.0,False,False,True,Favorite Covers,Playoffs
2020,2020-08-17,False,True,bkn,tor,110,134,home,10.0,222.5,450.0,-600.0,False,False,True,Favorite Covers,Playoffs
2020,2020-08-17,False,True,phi,bos,101,109,home,6.5,217.0,230.0,-270.0,False,False,True,Favorite Covers,Playoffs
2020,2020-08-17,False,True,dal,lac,110,118,home,7.0,230.5,285.0,-345.0,False,False,True,Favorite Covers,Playoffs
2020,2020-08-18,False,True,orl,mil,122,110,home,14.0,225.5,900.0,-1600.0,True,False,False,Underdog Wins,Playoffs
2020,2020-08-18,False,True,por,lal,100,93,home,6.5,234.0,250.0,-300.0,True,False,False,Underdog Wins,Playoffs
2020,2020-08-18,False,True,mia,ind,113,101,away,4.5,216.0,-185.0,165.0,False,False,True,Favorite Covers,Playoffs
2020,2020-08-18,False,True,okc,hou,108,123,away,0.0,225.0,-110.0,-110.0,True,False,False,Underdog Wins,Playoffs
2020,2020-08-19,False,True,bkn,tor,99,104,home,11.5,226.0,600.0,-900.0,False,True,False,Underdog Covers But Loses,Playoffs
2020,2020-08-19,False,True,utah,den,124,105,home,3.5,217.0,145.0,-165.0,True,False,False,Underdog Wins,Playoffs
2020,2020-08-19,False,True,phi,bos,101,128,home,4.5,213.5,175.0,-200.0,False,False,True,Favorite Covers,Playoffs
2020,2020-08-19,False,True,dal,lac,127,114,home,5.0,231.5,175.0,-200.0,True,False,False,Underdog Wins,Playoffs
2020,2020-08-20,False,True,mia,ind,109,100,away,4.0,217.5,-175.0,155.0,False,False,True,Favorite Covers,Playoffs
2020,2020-08-20,False,True,okc,hou,98,111,home,2.0,227.5,115.0,-135.0,False,False,True,Favorite Covers,Playoffs
2020,2020-08-20,False,True,orl,mil,96,111,home,13.5,228.0,800.0,-1400.0,False,False,True,Favorite Covers,Playoffs
2020,2020-08-20,False,True,por,lal,88,111,home,6.5,230.0,205.0,-245.0,False,False,True,Favorite Covers,Playoffs
2020,2020-08-21,False,True,tor,bkn,117,92,away,11.0,219.5,-600.0,450.0,False,False,True,Favorite Covers,Playoffs
2020,2020-08-21,False,True,den,utah,87,124,home,1.0,217.5,100.0,-120.0,False,False,True,Favorite Covers,Playoffs
2020,2020-08-21,False,True,bos,phi,102,94,away,5.5,216.5,-240.0,200.0,False,False,True,Favorite Covers,Playoffs
2020,2020-08-21,False,True,lac,dal,130,122,away,5.0,231.0,-210.0,180.0,False,False,True,Favorite Covers,Playoffs
2020,2020-08-22,False,True,mil,orl,121,107,away,12.5,225.5,-1100.0,700.0,False,False,True,Favorite Covers,Playoffs
2020,2020-08-22,False,True,ind,mia,115,124,home,5.0,213.5,180.0,-210.0,False,False,True,Favorite Covers,Playoffs
2020,2020-08-22,False,True,hou,okc,107,119,away,2.0,223.0,-130.0,110.0,True,False,False,Underdog Wins,Playoffs
2020,2020-08-22,False,True,lal,por,116,108,away,7.5,225.0,-350.0,290.0,False,False,True,Favorite Covers,Playoffs
2020,2020-08-23,False,True,bos,phi,110,106,away,7.0,215.5,-310.0,260.0,False,True,False,Underdog Covers But Loses,Playoffs
2020,2020-08-23,False,True,lac,dal,133,135,away,8.0,233.0,-340.0,280.0,True,False,False,Underdog Wins,Playoffs
2020,2020-08-23,False,True,tor,bkn,150,122,away,14.0,222.5,-1400.0,800.0,False,False,True,Favorite Covers,Playoffs
2020,2020-08-23,False,True,den,utah,127,129,home,3.5,217.0,140.0,-160.0,False,True,False,Underdog Covers But Loses,Playoffs
2020,2020-08-24,False,True,mil,orl,121,106,away,13.0,226.5,-1100.0,700.0,False,False,True,Favorite Covers,Playoffs
2020,2020-08-24,False,True,hou,okc,114,117,away,3.0,223.5,-150.0,130.0,True,False,False,Underdog Wins,Playoffs
2020,2020-08-24,False,True,ind,mia,87,99,home,6.5,217.5,235.0,-275.0,False,False,True,Favorite Covers,Playoffs
2020,2020-08-24,False,True,lal,por,135,115,away,6.5,226.0,-310.0,260.0,False,False,True,Favorite Covers,Playoffs
2020,2020-08-25,False,True,utah,den,107,117,away,2.5,219.5,-140.0,120.0,True,False,False,Underdog Wins,Playoffs
2020,2020-08-25,False,True,dal,lac,111,154,home,8.5,236.5,320.0,-380.0,False,False,True,Favorite Covers,Playoffs
2020,2020-08-29,False,True,orl,mil,104,118,home,14.5,225.0,900.0,-1600.0,False,True,False,Underdog Covers But Loses,Playoffs
2020,2020-08-29,False,True,okc,hou,80,114,home,5.0,228.0,185.0,-215.0,False,False,True,Favorite Covers,Playoffs
2020,2020-08-29,False,True,por,lal,122,131,home,13.5,223.5,800.0,-1400.0,False,True,False,Underdog Covers But Loses,Playoffs
2020,2020-08-30,False,True,bos,tor,112,94,home,2.0,217.5,110.0,-130.0,True,False,False,Underdog Wins,Playoffs
2020,2020-08-30,False,True,lac,dal,111,97,away,9.5,236.5,-500.0,400.0,False,False,True,Favorite Covers,Playoffs
2020,2020-08-30,False,True,den,utah,119,107,home,2.5,219.5,120.0,-140.0,True,False,False,Underdog Wins,Playoffs
2020,2020-08-31,False,True,hou,okc,100,104,away,5.5,226.0,-240.0,200.0,True,False,False,Underdog Wins,Playoffs
2020,2020-08-31,False,True,mia,mil,115,104,home,5.5,224.0,200.0,-240.0,True,False,False,Underdog Wins,Playoffs
2020,2020-09-01,False,True,bos,tor,102,99,home,2.0,218.5,110.0,-130.0,True,False,False,Underdog Wins,Playoffs
2020,2020-09-01,False,True,utah,den,78,80,home,2.0,217.5,110.0,-130.0,False,Push,False,Push,Playoffs
2020,2020-09-02,False,True,mia,mil,116,114,home,5.5,223.0,200.0,-240.0,True,False,False,Underdog Wins,Playoffs
2020,2020-09-02,False,True,okc,hou,102,104,home,5.5,216.5,200.0,-240.0,False,True,False,Underdog Covers But Loses,Playoffs
2020,2020-09-03,False,True,tor,bos,104,103,away,2.0,217.0,-130.0,110.0,False,True,False,Underdog Covers But Loses,Playoffs
2020,2020-09-03,False,True,den,lac,97,120,home,9.5,223.5,355.0,-425.0,False,False,True,Favorite Covers,Playoffs
2020,2020-09-04,False,True,mil,mia,100,115,away,5.0,222.0,-210.0,180.0,True,False,False,Underdog Wins,Playoffs
2020,2020-09-04,False,True,hou,lal,112,97,home,6.5,226.5,245.0,-290.0,True,False,False,Underdog Wins,Playoffs
2020,2020-09-05,False,True,tor,bos,100,93,home,2.0,215.5,110.0,-130.0,True,False,False,Underdog Wins,Playoffs
2020,2020-09-05,False,True,den,lac,110,101,home,9.0,224.0,350.0,-420.0,True,False,False,Underdog Wins,Playoffs
2020,2020-09-06,False,True,mil,mia,118,115,away,1.5,220.0,-125.0,105.0,False,False,True,Favorite Covers,Playoffs
2020,2020-09-06,False,True,hou,lal,109,117,home,5.5,223.0,210.0,-250.0,False,False,True,Favorite Covers,Playoffs
2020,2020-09-07,False,True,bos,tor,111,89,away,1.5,212.5,-130.0,110.0,False,False,True,Favorite Covers,Playoffs
2020,2020-09-07,False,True,lac,den,113,107,away,8.5,220.5,-440.0,370.0,False,True,False,Underdog Covers But Loses,Playoffs
2020,2020-09-08,False,True,mia,mil,103,94,away,5.5,220.0,-230.0,195.0,False,False,True,Favorite Covers,Playoffs
2020,2020-09-08,False,True,lal,hou,112,102,away,4.0,222.0,-175.0,155.0,False,False,True,Favorite Covers,Playoffs
2020,2020-09-09,False,True,tor,bos,125,122,home,3.0,209.5,130.0,-150.0,True,False,False,Underdog Wins,Playoffs
2020,2020-09-09,False,True,lac,den,96,85,away,8.0,221.5,-340.0,280.0,False,False,True,Favorite Covers,Playoffs
2020,2020-09-10,False,True,lal,hou,110,100,away,5.0,218.5,-215.0,185.0,False,False,True,Favorite Covers,Playoffs
2020,2020-09-11,False,True,bos,tor,92,87,away,3.0,204.5,-155.0,135.0,False,False,True,Favorite Covers,Playoffs
2020,2020-09-11,False,True,den,lac,111,105,home,8.5,216.0,330.0,-400.0,True,False,False,Underdog Wins,Playoffs
